,IBGE_DU,IBGE_DU_URBAN,IBGE_POP,IBGE_15-59,IDHM,LONG,LAT,GDP,GDP_CAPITA,CITY_STATE
3259,16502.0,14708.0,39460.0,25143.0,0.754,-47.84105475,-24.49425143,1823614.91,32358.84,Registro - SP
3260,722.0,269.0,496.0,280.0,0.731,-52.07294855,-29.11227867,49.09,22403.94,Relvado - RS
3261,10624.0,6361.0,23391.0,14372.0,0.579,-42.07966754,-9.623906789,318464.7,7496.64,Remanso - BA
3262,4995.0,3826.0,13318.0,7806.0,0.607,-35.79583319,-6.966292952,150599.16,7775.67,Remígio - PB
3263,2170.0,1178.0,3416.0,2156.0,0.733,-52.97216201,-26.15622093,251940.02,36089.39,Renascença - PR
3264,5588.0,3167.0,10572.0,6184.0,0.601,-40.584612,-4.141567601,146664.53,7764.55,Reriutaba - CE
3265,38778.0,36429.0,113826.0,76408.0,0.768,-44.44361342,-22.47118359,6333765.89,50234.49,Resende - RJ
3266,3497.0,2813.0,8672.0,5634.0,0.685,-44.2394035,-20.91736924,156309.84,13562.68,Resende Costa - MG
3267,7559.0,3745.0,12162.0,7529.0,0.618,-50.85059581,-24.651648,566686.47,21269.62,Reserva - PR
3268,5713.0,4376.0,12969.0,7963.0,0.67,-41.25396711,-19.32548393,233320.09,13185.65,Resplendor - MG
3269,1437.0,953.0,2979.0,1945.0,0.68,-43.75870609,-21.05530092,181534.5,37445.23,Ressaquinha - MG
3270,3688.0,2112.0,6707.0,4287.0,0.636,-39.42417779,-11.48966698,116197.45,7944.04,Retirolândia - BA
3271,5277.0,2797.0,10196.0,5888.0,0.58,-46.62335014,-7.364565,215742.4,10912.06,Riachão - MA
3272,2338.0,1317.0,4429.0,2668.0,0.632,-46.00274682,-16.21682617,100062.31,12080.44,Riachinho - MG
3273,1151.0,491.0,1811.0,1035.0,0.57,-48.1410455,-6.442211388,44152.57,9680.46,Riachinho - TO
3274,1123.0,597.0,2216.0,1301.0,0.541,-44.95253005,-10.12872769,32963.26,7759.71,Riacho Frio - PI
3275,2470.0,2062.0,8105.0,5086.0,0.617,-37.19345683,-10.7316513,158860.64,15703.9,Riachuelo - SE
3276,1851.0,1165.0,4326.0,2501.0,0.59,-35.82627476,-5.813946965,60.45,7584.29,Riachuelo - RN
3277,3365.0,3146.0,9654.0,6457.0,0.727,-49.58436951,-15.31540397,190677.43,17329.59,Rialma - GO
3278,1449.0,1301.0,3976.0,2508.0,0.693,-49.51011699,-15.44246667,90509.27,18824.72,Rianápolis - GO
3279,1913.0,976.0,3675.0,2197.0,0.615,-47.38347779,-5.933822859,71.55,9349.92,Ribamar Fiquene - MA
3280,1060.0,395.0,1227.0,755.0,0.698,-49.00830199,-24.6574895,50578.58,14880.43,Ribeira - SP
3281,11940.0,9542.0,33928.0,21425.0,0.602,-35.37613082,-8.51111604,412186.8,8792.94,Ribeirão - PE
3282,3773.0,3477.0,11189.0,7185.0,0.71,-48.17770575,-22.06493466,226251.23,17422.7,Ribeirão Bonito - SP
3283,5314.0,2736.0,9269.0,5669.0,0.639,-48.76547748,-24.22026846,407476.81,23377.9,Ribeirão Branco - SP
3284,2679.0,1821.0,5563.0,3675.0,0.67,-51.83336335,-12.93204856,252922.01,26125.61,Ribeirão Cascalheira - MT
3285,3420.0,2365.0,7034.0,4429.0,0.716,-49.75635052,-23.19628546,478.87,43752.23,Ribeirão Claro - PR
3286,1300.0,1021.0,3397.0,2177.0,0.711,-47.59070509,-20.46066017,112.56,24406.16,Ribeirão Corrente - SP
3287,2241.0,692.0,2343.0,1505.0,0.705,-48.36707116,-24.10120031,166380.64,21635.97,Ribeirão Grande - SP
3288,33819.0,33819.0,108060.0,73953.0,0.784,-46.41534437,-23.707423,3021838.84,24947.07,Ribeirão Pires - SP
3289,195434.0,194960.0,583079.0,397212.0,0.8,-47.80547592,-21.1848345,29986609.04,44463.8,Ribeirão Preto - SP
3290,1215.0,1124.0,3532.0,2307.0,0.737,-45.06478211,-21.19041433,100.12,24768.93,Ribeirão Vermelho - MG
3291,744.0,537.0,1553.0,991.0,0.69,-52.69544173,-16.48652591,72662.84,31510.34,Ribeirãozinho - MT
3292,1654.0,1100.0,4309.0,2584.0,0.601,-45.24563868,-7.558034245,123812.23,17232.04,Ribeiro Gonçalves - PI
3293,5365.0,3781.0,11210.0,7145.0,0.613,-37.43293903,-10.54519047,273941.84,14805.27,Ribeirópolis - SE
3294,1162.0,1026.0,2998.0,1920.0,0.74,-47.4291989,-20.0829325,86.4,23947.27,Rifaina - SP
3295,3119.0,2553.0,8422.0,5419.0,0.73,-48.07233007,-21.5891895,174151.04,16111.67,Rincão - SP
3296,3269.0,2852.0,8623.0,5475.0,0.723,-50.72483832,-21.727891,219211.58,21669.79,Rinópolis - SP
3297,2635.0,2287.0,8453.0,5682.0,0.67,-43.79085438,-20.09513016,136067.59,13571.47,Rio Acima - MG
3298,4200.0,1577.0,4935.0,3179.0,0.687,-50.78717298,-25.71611318,478510.01,31664.24,Rio Azul - PR
3299,5465.0,2225.0,6781.0,4599.0,0.68,-40.32247843,-19.27708649,406.32,21030.04,Rio Bananal - ES
3300,1100.0,666.0,1962.0,1194.0,0.73,-51.41536479,-23.76209828,59020.74,17628.66,Rio Bom - PR
3301,17197.0,13155.0,40628.0,27037.0,0.71,-42.62599784,-22.7112715,1543.43,26627.87,Rio Bonito - RJ
3302,94393.0,87405.0,295708.0,191460.0,0.727,-67.8105287,-9.978298753,8123.18,21543.65,Rio Branco - AC
3303,1687.0,1396.0,4120.0,2719.0,0.71,-58.11793935,-15.23568281,79569.87,15825.35,Rio Branco - MT
3304,9358.0,7491.0,22490.0,14889.0,0.715,-54.54224222,-21.80119526,2202889.53,62114.47,Rio Brilhante - MS
3305,4282.0,3458.0,11171.0,7081.0,0.65,-42.6522302,-20.22651287,178791.15,12602.46,Rio Casca - MG
3306,59756.0,58471.0,180967.0,121421.0,0.8,-47.56353324,-22.4125115,8858140.74,43966.89,Rio Claro - SP
3307,5511.0,4383.0,13741.0,8906.0,0.68,-44.13940564,-22.73172683,334623.64,18746.42,Rio Claro - RJ
3308,778.0,526.0,1650.0,1058.0,0.664,-42.89568131,-20.2446457,29849.07,11432.05,Rio Doce - MG
3309,1830.0,757.0,2377.0,1432.0,0.602,-43.4653334,-20.8580801,39205.43,6672.13,Rio Espera - MG
3310,5483.0,3514.0,11916.0,7524.0,0.613,-35.15543282,-8.662171085,274832.44,11804.5,Rio Formoso - PE
3311,1316.0,483.0,1522.0,1099.0,0.81,-49.1050938,-28.13259139,230832.93,50246.61,Rio Fortuna - SC
3312,66618.0,64187.0,188195.0,121964.0,0.74,-52.0867697,-32.05044579,7681467.38,36816.67,Rio Grande - RS
3313,18670.0,15343.0,62783.0,39752.0,0.643,-35.85242231,-9.486157608,981595.42,12968.97,Rio Largo - AL
3314,1698.0,888.0,2802.0,1804.0,0.648,-44.31020504,-20.26168237,81539.28,14230.24,Rio Manso - MG
3315,5174.0,3878.0,13478.0,8508.0,0.638,-50.04641088,-7.311115245,407029.36,22968.76,Rio Maria - PA
3316,11955.0,10937.0,33820.0,22228.0,0.738,-49.51729508,-26.25532503,997255.62,23848.09,Rio Negrinho - SC
3317,9597.0,7965.0,23509.0,15355.0,0.76,-49.79768538,-26.10040797,1012326.65,30103.68,Rio Negro - PR
3318,1725.0,1239.0,3652.0,2268.0,0.71,-54.98750232,-19.44742911,93804.51,19257.75,Rio Negro - MS
3319,2808.0,2424.0,7490.0,4818.0,0.71,-43.12866892,-21.48324915,106842.99,11783.72,Rio Novo - MG
3320,3879.0,2399.0,7876.0,5286.0,0.71,-46.24275309,-19.1912383,598100.35,48113.61,Rio Paranaíba - MG
3321,12782.0,8629.0,24217.0,15362.0,0.693,-52.37901825,-29.98562588,880125.71,22585.86,Rio Pardo - RS
3322,4366.0,3487.0,11229.0,7332.0,0.685,-43.17982375,-19.95494117,362594.57,24813.15,Rio Piracicaba - MG
3323,5484.0,4668.0,14384.0,9364.0,0.71,-43.17780565,-21.27219061,290489.95,16137.43,Rio Pomba - MG
3324,1755.0,1481.0,4408.0,2779.0,0.679,-43.82946567,-22.08692225,56558.58,10225.74,Rio Preto - MG
3325,1078.0,919.0,2737.0,1819.0,0.731,-48.7726683,-17.76774581,274002.4,68261.68,Rio Quente - GO
3326,10666.0,6881.0,23269.0,14419.0,0.57,-37.93357778,-11.48493543,834668.94,20315.66,Rio Real - BA
3327,1683.0,664.0,2398.0,1382.0,0.6,-47.89994164,-9.347789334,59477.32,9150.36,Rio Sono - TO
3328,4537.0,2225.0,13033.0,8349.0,0.585,-35.07885223,-6.8084485,259663.76,10778.9,Rio Tinto - PB
3329,55568.0,51480.0,163018.0,112531.0,0.754,-50.92968093,-17.7945434,8338518.13,39288.71,Rio Verde - GO
3330,3776.0,1603.0,5443.0,3255.0,0.56,-43.0224391,-18.30111057,111639.37,8255.52,Rio Vermelho - MG
3331,2937.0,2630.0,8334.0,5370.0,0.703,-49.6811591,-19.97773434,204.55,17148.57,Riolândia - SP
3332,1449.0,902.0,2730.0,1806.0,0.66,-50.47381811,-29.64228601,116957.01,25480.83,Riozinho - RS
3333,1514.0,723.0,2152.0,1369.0,0.71,-53.32528621,-27.06759416,91.23,19390.38,Riqueza - SC
3334,1691.0,1168.0,3407.0,2211.0,0.653,-44.32347752,-21.02325327,61425.62,12633.82,Ritápolis - MG
3335,2058.0,1488.0,4490.0,2699.0,0.664,-49.43669672,-23.83133501,59368.25,10120.74,Riversul - SP
3336,3563.0,2270.0,6565.0,4429.0,0.73,-51.86389176,-29.28507007,442422.36,40074.49,Roca Sales - RS
3337,1714.0,951.0,1920.0,1215.0,0.65,-54.89277193,-19.96185961,175638.56,33139.35,Rochedo - MS
3338,3493.0,3009.0,9171.0,6214.0,0.754,-49.30470723,-26.94350167,259616.71,22705.68,Rodeio - SC
3339,2011.0,1529.0,2940.0,1988.0,0.732,-53.1685306,-27.47040344,157759.18,26465.22,Rodeio Bonito - RS
3340,2046.0,1656.0,5506.0,3702.0,0.67,-42.86867626,-21.20070508,369829.4,47670.71,Rodeiro - MG
3341,2066.0,1771.0,6514.0,3885.0,0.632,-38.772309,-8.844996534,96663.0,10397.23,Rodelas - BA
3342,1245.0,1069.0,3734.0,2328.0,0.604,-38.06287433,-5.787993612,35499.77,7809.01,Rodolfo Fernandes - RN
3343,3150.0,1027.0,4306.0,2387.0,0.57,-72.64785491,-7.733602034,183516.44,10508.27,Rodrigues Alves - AC
3344,873.0,220.0,601.0,365.0,0.69,-54.81942698,-28.25634422,97.48,38561.19,Rolador - RS
3345,18431.0,17495.0,53634.0,35707.0,0.74,-51.36278036,-23.31359249,2458359.21,38395.06,Rolândia - PR
3346,6704.0,5208.0,15278.0,10170.0,0.688,-50.57344233,-29.64076289,544562.44,26156.99,Rolante - RS
3347,1142.0,883.0,2707.0,1773.0,0.708,-47.5817549,-18.88348003,167.16,45797.13,Romaria - MG
3348,1818.0,708.0,2008.0,1194.0,0.69,-53.3201584,-26.67946356,80293.41,15682.31,Romelândia - SC
3349,3753.0,2367.0,7040.0,4461.0,0.68,-52.27605255,-24.59510719,370229.36,33900.68,Roncador - PR
3350,2878.0,2132.0,6567.0,4217.0,0.72,-52.80653353,-27.78193135,313644.95,29381.26,Ronda Alta - RS
3351,1672.0,769.0,2317.0,1478.0,0.764,-52.90616016,-27.83181597,185383.18,33583.91,Rondinha - RS
3352,817.0,292.0,940.0,593.0,0.64,-61.45967817,-10.84430197,69438.02,18163.23,Rondolândia - MT
3353,2814.0,2248.0,6951.0,4536.0,0.713,-52.76249231,-23.41265998,268730.23,28183.56,Rondon - PR
3354,61609.0,59398.0,186252.0,126890.0,0.755,-54.63358704,-16.47016287,9418.11,43024.92,Rondonópolis - MT
3355,2398.0,1075.0,3082.0,1927.0,0.688,-55.02918612,-28.13536699,610766.47,84046.58,Roque Gonzales - RS
3356,5881.0,3060.0,10636.0,6550.0,0.619,-60.42506049,0.937195394,506131.66,18235.04,Rorainópolis - RR
3357,6157.0,5058.0,15842.0,10434.0,0.764,-53.05865448,-22.5811755,2232362.61,123171.63,Rosana - SP
3358,9461.0,5673.0,23978.0,14859.0,0.632,-44.2475186,-2.941543035,306241.21,7288.68,Rosário - MA
3359,5208.0,3007.0,7768.0,4892.0,0.65,-56.42829321,-14.82642757,306.19,17994.16,Rosário Oeste - MT
3360,2861.0,2721.0,9089.0,6127.0,0.737,-45.30937779,-22.89681855,269308.93,25823.08,Roseira - SP
3361,1661.0,1465.0,5802.0,3241.0,0.505,-35.98121022,-9.83218949,102223.05,15059.38,Roteiro - AL
3362,2238.0,747.0,2514.0,1446.0,0.58,-42.26476233,-16.40296642,52.91,7627.05,Rubelita - MG
3363,6348.0,5451.0,16095.0,10488.0,0.72,-49.8034097,-15.16431275,413252.43,20751.85,Rubiataba - GO
3364,3072.0,2370.0,7678.0,4566.0,0.609,-40.53694147,-16.37297352,81651.4,7885.98,Rubim - MG
3365,1000.0,826.0,2353.0,1467.0,0.759,-50.99748456,-20.1717745,67891.71,22035.61,Rubinéia - SP
3366,9512.0,4039.0,15167.0,9266.0,0.55,-54.90586226,-4.09906539,341528.0,7119.47,Rurópolis - PA
3367,20458.0,13427.0,44887.0,29445.0,0.674,-37.9754313,-4.939737815,918663.68,12125.65,Russas - CE
3368,8778.0,6538.0,22012.0,13082.0,0.61,-40.50037123,-12.28931696,314915.95,9861.77,Ruy Barbosa - BA
3369,36485.0,35519.0,119262.0,79525.0,0.731,-43.82555709,-19.89249451,2280778.58,16870.16,Sabará - MG
3370,1913.0,1586.0,5041.0,3382.0,0.74,-51.55670202,-23.31839562,351801.06,52950.19,Sabáudia - PR
3371,1736.0,1518.0,4561.0,2855.0,0.728,-49.58081856,-21.46021383,118548.82,21452.92,Sabino - SP
3372,4663.0,3006.0,10099.0,6166.0,0.638,-43.08820364,-18.67181465,179694.06,11258.32,Sabinópolis - MG
3373,4511.0,2516.0,8450.0,4932.0,0.575,-39.9045807,-6.536433352,94.7,6025.99,Saboeiro - CE
3374,7623.0,6114.0,19131.0,12702.0,0.732,-47.43655532,-19.86357634,1345656.9,52118.86,Sacramento - MG
3375,854.0,270.0,785.0,527.0,0.68,-53.13565172,-27.70673099,58265.9,21773.5,Sagrada Família - RS
3376,777.0,582.0,1816.0,1152.0,0.73,-50.95715471,-21.88113867,40943.94,16684.57,Sagres - SP
3377,3570.0,2093.0,6293.0,3784.0,0.585,-35.71024777,-8.327613539,151811.43,14815.21,Sairé - PE
3378,1040.0,721.0,1919.0,1243.0,0.762,-53.0941072,-28.40328617,144129.95,50359.87,Saldanha Marinho - RS
3379,1821.0,1647.0,4868.0,3115.0,0.75,-49.49876867,-21.34445338,130.29,21449.82,Sales - SP
3380,3234.0,2946.0,9547.0,6327.0,0.772,-47.84234934,-20.77788215,320498.73,27770.45,Sales Oliveira - SP
3381,4689.0,2975.0,9907.0,6352.0,0.732,-45.84717693,-23.53179299,196020.36,11669.96,Salesópolis - SP
3382,2283.0,793.0,1721.0,1102.0,0.534,-35.63806124,-7.939483741,58308.16,5507.0,Salgadinho - PE
3383,958.0,336.0,1203.0,696.0,0.563,-36.84550289,-7.103034733,25166.12,6408.49,Salgadinho - PB
3384,5527.0,2000.0,6671.0,4283.0,0.609,-37.47775536,-11.02211877,188432.64,9362.65,Salgado - SE
3385,1390.0,753.0,2245.0,1364.0,0.7,-53.36211542,-26.17046052,102059.05,25063.62,Salgado Filho - PR
3386,15060.0,12262.0,45215.0,28453.0,0.669,-39.12085098,-8.070677522,785761.31,13070.53,Salgueiro - PE
3387,11776.0,9151.0,30607.0,19700.0,0.679,-42.29350647,-16.16985573,545535.57,13147.34,Salinas - MG
3388,9168.0,8216.0,33016.0,20443.0,0.647,-47.35312026,-0.623638,413517.93,10514.59,Salinópolis - PA
3389,3937.0,1680.0,6247.0,3561.0,0.54,-40.46475206,-7.284528685,106244.91,6538.95,Salitre - CE
3390,1556.0,1393.0,4300.0,2722.0,0.72,-50.860672,-21.62536273,69713.89,13440.12,Salmourão - SP
3391,4499.0,2336.0,7641.0,4367.0,0.56,-36.69272917,-8.975995481,120170.28,7624.53,Saloá - PE
3392,2166.0,1846.0,5891.0,4037.0,0.79,-47.67828839,-22.8433675,197474.77,24936.83,Saltinho - SP
3393,1170.0,400.0,1254.0,737.0,0.654,-53.05863125,-26.60855892,67.1,17329.0,Saltinho - SC
3394,31862.0,31634.0,104059.0,70952.0,0.78,-47.29241563,-23.20407381,6204.76,53864.05,Salto - SP
3395,2885.0,2617.0,7854.0,4901.0,0.7,-49.98107776,-22.89050725,216574.32,23400.79,Salto Grande - SP
3396,1370.0,1106.0,3386.0,2246.0,0.784,-51.40520808,-26.90316461,177424.03,38436.75,Salto Veloso - SC
3397,860309.0,860090.0,1955661.0,1376795.0,0.759,-38.48806148,-13.01477191,61102372.82,20796.62,Salvador - BA
3398,5109.0,3309.0,12580.0,7656.0,0.608,-48.5131866,-0.754525974,155367.01,6832.32,Salvaterra - PA
3399,1370.0,701.0,2835.0,1586.0,0.565,-45.3442032,-7.138350897,88389.26,15894.49,Sambaíba - MA
3400,5337.0,3783.0,10690.0,7104.0,0.747,-51.81350191,-27.94400651,501517.75,30978.92,Sananduva - RS
3401,2679.0,2148.0,6025.0,3977.0,0.736,-50.31586693,-16.20066308,128686.93,16517.38,Sanclerlândia - GO
3402,1124.0,601.0,1760.0,1105.0,0.659,-49.93338815,-12.54160017,67612.25,19827.64,Sandolândia - TO
3403,1124.0,781.0,2569.0,1635.0,0.71,-51.75995174,-22.45854174,592799.09,143674.04,Sandovalina - SP
3404,3054.0,1454.0,4843.0,3188.0,0.7,-49.13402986,-28.63322292,249348.07,20777.27,Sangão - SC
3405,5988.0,3609.0,12495.0,7439.0,0.603,-36.5625072,-8.362961969,178.11,6978.9,Sanharó - PE
3406,4609.0,4396.0,13476.0,8825.0,0.76,-48.80594842,-21.24327,299403.98,19626.61,Santa Adélia - SP
3407,2008.0,1714.0,4834.0,3112.0,0.728,-50.73056437,-20.03070262,190216.76,31782.25,Santa Albertina - SP
3408,1178.0,930.0,2880.0,1784.0,0.653,-50.42345877,-23.26815732,69939.84,19198.42,Santa Amélia - PR
3409,8001.0,7104.0,25790.0,17343.0,0.71,-43.40522099,-19.96559119,692.92,22766.6,Santa Bárbara - MG
3410,5423.0,2639.0,8657.0,5330.0,0.583,-38.96613901,-11.95690283,156103.64,7325.37,Santa Bárbara - BA
3411,4247.0,3700.0,9521.0,6342.0,0.735,-45.88764829,-23.39575803,251.49,17224.14,Santa Branca - SP
3412,4202.0,1677.0,5575.0,3319.0,0.546,-38.12781837,-9.73189096,97608.1,6467.97,Santa Brígida - BA
3413,1176.0,879.0,3074.0,1928.0,0.715,-55.28222271,-11.96968556,339047.07,78374.26,Santa Carmem - MT
3414,4651.0,4020.0,13645.0,8654.0,0.698,-50.42290162,-26.95690074,359285.53,21635.89,Santa Cecília - SC
3415,1813.0,544.0,1856.0,1103.0,0.525,-35.87747447,-7.742905962,48972.66,7453.98,Santa Cecília - PB
3416,9932.0,8512.0,30445.0,18936.0,0.635,-36.02051657,-6.230075623,461223.14,11735.96,Santa Cruz - RN
3417,3609.0,1333.0,4447.0,2598.0,0.55,-40.33768766,-8.237961118,98028.01,6521.29,Santa Cruz - PE
3418,1906.0,897.0,2987.0,1811.0,0.618,-38.06055559,-6.535014168,50238.73,7632.75,Santa Cruz - PB
3419,6768.0,4765.0,15702.0,9846.0,0.654,-39.01318258,-16.33809658,339478.48,11955.99,Santa Cruz Cabrália - BA
3420,1655.0,1538.0,5134.0,3473.0,0.738,-48.39364993,-21.4629215,89108.09,15710.17,Santa Ernestina - SP
3421,3322.0,2953.0,9150.0,6077.0,0.705,-51.80630205,-23.03611476,233714.91,20214.06,Santa Fé - PR
3422,1531.0,913.0,3105.0,1823.0,0.544,-45.92055644,-9.106795705,90097.79,14638.15,Santa Filomena - PI
3423,3611.0,674.0,2216.0,1343.0,0.53,-40.61577519,-8.160511167,82662.18,5794.75,Santa Filomena - PE
3424,6670.0,6631.0,21388.0,14520.0,0.737,-47.53070872,-22.45532696,1300.02,51604.64,Santa Gertrudes - SP
3425,7766.0,4306.0,12558.0,8359.0,0.74,-54.33645315,-24.85709583,855.52,33334.01,Santa Helena - PR
3426,8829.0,4686.0,19558.0,11848.0,0.57,-45.30516119,-2.234532509,260560.34,6283.71,Santa Helena - MA
3427,1666.0,900.0,2702.0,1604.0,0.609,-38.64278967,-6.7186942,47235.35,8003.28,Santa Helena - PB
3428,722.0,282.0,882.0,566.0,0.727,-53.61998787,-26.93984392,66.02,28855.13,Santa Helena - SC
3429,20283.0,19248.0,73070.0,44227.0,0.674,-45.37827245,-3.65857452,1230500.39,14690.96,Santa Inês - MA
3430,3240.0,2980.0,9494.0,5777.0,0.574,-39.82760533,-13.29868722,66205.01,5927.57,Santa Inês - BA
3431,590.0,390.0,1189.0,771.0,0.72,-51.90276838,-22.63870653,42611.66,24405.3,Santa Inês - PR
3432,928.0,399.0,1417.0,902.0,0.57,-38.55959993,-7.627779719,26958.08,7498.77,Santa Inês - PB
3433,15296.0,12007.0,39453.0,26227.0,0.738,-46.22701284,-23.3180885,1238722.69,22328.98,Santa Isabel - SP
3434,1288.0,473.0,1367.0,888.0,0.68,-49.42817795,-15.30239824,76128.18,19788.97,Santa Isabel - GO
3435,3451.0,2962.0,9757.0,6596.0,0.706,-47.52714433,-19.31129893,643078.67,48847.6,Santa Juliana - MG
3436,3824.0,928.0,2608.0,1728.0,0.626,-40.53320961,-20.09889069,200556.52,15562.7,Santa Leopoldina - ES
3437,2411.0,2284.0,7753.0,5171.0,0.737,-48.08533601,-21.68656785,100238.83,11491.33,Santa Lúcia - SP
3438,1298.0,847.0,2536.0,1515.0,0.687,-53.57114367,-25.41131992,109.97,27734.97,Santa Lúcia - PR
3439,1466.0,834.0,3101.0,1835.0,0.588,-44.12958591,-8.944624217,41.48,7225.97,Santa Luz - PI
3440,58363.0,58233.0,191977.0,128417.0,0.715,-43.85000726,-19.76761685,3303797.19,15182.19,Santa Luzia - MG
3441,17496.0,6431.0,25730.0,14606.0,0.55,-45.66501172,-3.968391465,560020.07,7851.23,Santa Luzia - MA
3442,4362.0,4018.0,13433.0,8241.0,0.682,-36.92167833,-6.871863262,172010.53,11212.47,Santa Luzia - PB
3443,4032.0,2346.0,8026.0,4740.0,0.556,-39.33249343,-15.43278798,107168.1,7933.68,Santa Luzia - BA
3444,2756.0,1471.0,2984.0,2006.0,0.67,-61.77330546,-11.90842333,149203.06,17842.99,Santa Luzia D'Oeste - RO
3445,4321.0,2274.0,7612.0,4713.0,0.61,-42.25253578,-20.37792543,262266.54,16310.11,Santa Margarida - MG
3446,87463.0,83191.0,244121.0,163104.0,0.784,-53.80867539,-29.6855818,6820752.57,24596.22,Santa Maria - RS
3447,1315.0,871.0,3038.0,1842.0,0.59,-35.69036386,-5.838518701,51043.92,9414.22,Santa Maria - RN
3448,3464.0,2032.0,6274.0,4009.0,0.67,-42.01444499,-21.96609447,169028.91,16574.71,Santa Maria Madalena - RJ
3449,4153.0,2830.0,8313.0,5240.0,0.7,-50.52107135,-23.14642744,320936.82,25946.87,Santa Mariana - PR
3450,936.0,814.0,2458.0,1504.0,0.74,-51.75897424,-21.34691075,61268.29,20832.47,Santa Mercedes - SP
3451,1103.0,463.0,1475.0,916.0,0.7,-53.11127287,-23.10542394,74325.4,19146.16,Santa Mônica - PR
3452,11858.0,6501.0,22234.0,13483.0,0.616,-40.15350781,-4.3332705,397817.69,9174.97,Santa Quitéria - CE
3453,33582.0,29179.0,102673.0,65767.0,0.627,-34.96583928,-7.1380845,2181072.94,16047.33,Santa Rita - PB
3454,7927.0,3740.0,14876.0,9347.0,0.609,-44.31994808,-3.134116766,267763.81,7324.76,Santa Rita - MA
3455,23339.0,20649.0,59892.0,40684.0,0.769,-54.4782241,-27.8667498,2580978.01,35597.73,Santa Rosa - RS
3456,505.0,296.0,819.0,524.0,0.772,-50.68846188,-20.24384519,31933.11,20871.31,Santa Salete - SP
3457,6916.0,3910.0,11747.0,7794.0,0.71,-40.59899772,-19.93771432,430732.05,18035.85,Santa Teresa - ES
3458,1265.0,648.0,2208.0,1323.0,0.627,-37.4417178,-7.084191705,45.94,10025.71,Santa Teresinha - PB
3459,3174.0,1846.0,6170.0,3841.0,0.59,-39.52114006,-12.77285177,125153.425,15869.625,Santa Teresinha - BA
3460,568.0,223.0,624.0,381.0,0.746,-51.73434424,-29.17163444,36570.3,20545.11,Santa Tereza - RS
3461,2497.0,455.0,1502.0,974.0,0.669,-50.00552919,-26.78098235,188058.82,21237.59,Santa Terezinha - SC
3462,1894.0,893.0,2845.0,1791.0,0.609,-50.50626644,-10.46611162,134448.77,16875.71,Santa Terezinha - MT
3463,3021.0,1954.0,6871.0,4062.0,0.593,-37.48003272,-7.370355739,76177.66,6520.94,Santa Terezinha - PE
3464,6144.0,5023.0,14334.0,9445.0,0.71,-50.12346511,-18.84394798,690.44,35370.9,Santa Vitória - MG
3465,9487.0,6040.0,20776.0,12832.0,0.598,-39.3773778,-11.25336003,331556.12,8675.16,Santaluz - BA
3466,22359.0,21846.0,86832.0,54158.0,0.69,-51.17284647,-0.038373479,1809277.34,15891.21,Santana - AP
3467,6970.0,3917.0,13422.0,8134.0,0.608,-44.0532579,-12.98075117,213893.66,7811.76,Santana - BA
3468,2490.0,502.0,1679.0,1041.0,0.59,-38.86716181,-12.02840689,56295.3,6097.84,Santanópolis - BA
3469,70130.0,52695.0,215563.0,136614.0,0.691,-54.71857017,-2.43621333,4573179.56,15531.42,Santarém - PA
3470,1550.0,479.0,1807.0,1088.0,0.59,-47.40092474,-0.928719536,48418.73,7469.72,Santarém Novo - PA
3471,17216.0,15636.0,44660.0,28617.0,0.77,-54.86907585,-29.19146017,1192339.94,23542.16,Santiago - RS
3472,1013.0,525.0,1510.0,956.0,0.69,-57.00050364,-14.49077682,71361.62,23443.37,Santo Afonso - MT
3473,17124.0,13288.0,44587.0,29360.0,0.65,-38.70903146,-12.54914011,755103.05,12211.38,Santo Amaro - BA
3474,6697.0,6234.0,19024.0,12183.0,0.753,-51.64989221,-21.97302102,397.05,18873.78,Santo Anastácio - SP
3475,216343.0,216343.0,645047.0,436194.0,0.815,-46.53087426,-23.65751,25837046.14,36249.85,Santo André - SP
3476,798.0,272.0,862.0,532.0,0.6,-36.63097543,-7.220489123,22361.35,8841.97,Santo André - PB
3477,25751.0,24199.0,71307.0,46506.0,0.772,-54.2641428,-28.30193787,2232018.59,28239.1,Santo Ângelo - RS
3478,6398.0,4249.0,14229.0,8722.0,0.62,-35.47513698,-6.305173921,208212.64,8659.29,Santo Antônio - RN
3479,4794.0,3952.0,11376.0,7402.0,0.74,-53.7788496,-27.85349078,518675.46,36167.31,Santo Augusto - RS
3480,4859.0,2706.0,7528.0,5071.0,0.738,-54.6687479,-27.81992973,478086.43,32419.23,Santo Cristo - RS
3481,13177.0,7822.0,27557.0,17626.0,0.626,-39.2531902,-12.42889323,734.04,13727.22,Santo Estêvão - BA
3482,966.0,857.0,2478.0,1550.0,0.732,-51.39092098,-21.84680505,33299.67,10971.88,Santo Expedito - SP
3483,1040.0,744.0,2233.0,1347.0,0.657,-44.22169822,-18.28781019,38.96,12056.82,Santo Hipólito - MG
3484,1708.0,1378.0,4187.0,2761.0,0.74,-51.7952999,-22.70006858,374.48,68161.59,Santo Inácio - PR
3485,144654.0,144555.0,399390.0,256468.0,0.84,-46.33137085,-23.9337375,21954.56,50544.73,Santos - SP
3486,14690.0,13177.0,41193.0,27106.0,0.741,-43.55375217,-21.45753199,919990.17,19343.78,Santos Dumont - MG
