,T_min,Freq,RelCost,Dist,CITY_STATE_A,CITY_STATE_B
22015,275,35.0,0.191272727272727,142.93573732997444,Arapongas - PR,Farol - PR
22016,2025,14.0,0.191279012345679,1449.976854276585,Tubarão - SC,Rondonópolis - MT
22017,155,44.0,0.191290322580645,122.45971099930662,Itapetininga - SP,Taquarituba - SP
22018,325,153.0,0.191292307692308,440.3259444891027,Luís Eduardo Magalhães - BA,Seabra - BA
22019,1755,3.0,0.191293447293447,1124.6064951304006,Getúlio Vargas - RS,Rio Verde - GO
22020,1660,28.0,0.191295180722892,1258.7325560917443,Francisco Beltrão - PR,Brasília - DF
22021,355,56.0,0.191295774647887,214.655806600956,Rolândia - PR,Ubiratã - PR
22022,1080,2.0,0.191296296296296,908.9664926366166,Belo Horizonte - MG,Porangatu - GO
22023,3120,6.0,0.191298076923077,2210.399859401912,Brasileira - PI,São Paulo - SP
22024,2770,28.0,0.19129963898917,2199.465789667815,Novo Progresso - PA,Quilombo - SC
22025,660,8.0,0.19130303030303,476.7970546272947,Irecê - BA,Itabuna - BA
22026,115,54.0,0.191304347826087,99.3753233452938,Milagres - CE,Sousa - PB
22027,115,231.0,0.191304347826087,84.93356989679245,Alagoa Grande - PB,João Pessoa - PB
22028,115,21.0,0.191304347826087,72.55947756689234,Pombal - PB,Uiraúna - PB
22029,575,49.0,0.191304347826087,601.4088287277634,Lagoa Grande - PE,Recife - PE
22030,1540,7.0,0.191311688311688,1235.431649947203,Iaçu - BA,Aparecida - SP
22031,859,14.0,0.191315483119907,620.5797064808372,Londrina - PR,Laguna - SC
22032,585,14.0,0.191316239316239,392.61917108198526,Bom Jesus - SC,Florianópolis - SC
22033,2730,2.0,0.191318681318681,2000.6617380168418,Água Branca - PI,São Paulo - SP
22034,980,6.0,0.191326530612245,647.5293490076185,Ilhéus - BA,Coronel Fabriciano - MG
22035,405,97.0,0.191333333333333,283.0699962487147,Planalto - BA,Salvador - BA
22036,150,5.0,0.191333333333333,84.77122807954578,Bom Jesus - RS,Canela - RS
22037,1440,28.0,0.191340277777778,1215.3254951976537,Quilombo - SC,Jaciara - MT
22038,275,0.25,0.191345454545455,96.6981734412603,Biguaçu - SC,Timbó - SC
22039,3240,14.0,0.191345679012346,2354.372044843055,Presidente Médici - RO,Laguna - SC
22040,260,42.0,0.191346153846154,207.50835184735791,Bagé - RS,Rio Grande - RS
22041,185,22.0,0.191351351351351,96.51145221770481,Piedade - SP,Registro - SP
22042,1590,4.0,0.191352201257862,1328.8366752291386,Codó - MA,Brasília - DF
22043,885,2.0,0.19135593220339,764.2795865147662,São Carlos - SP,Ceres - GO
22044,1620,56.0,0.191358024691358,1467.3432400672418,Bacabal - MA,Trindade - GO
22045,1620,14.0,0.191358024691358,1352.8915235811064,Teresina - PI,Rialma - GO
22046,1620,6.0,0.191358024691358,1404.596732192943,Central - BA,Campinas - SP
22047,2941,7.0,0.191363481808909,2112.239866723809,Maceió - AL,Três Lagoas - MS
22048,220,14.0,0.191363636363636,186.29703678244644,Presidente Epitácio - SP,Ivinhema - MS
22049,550,6.0,0.191363636363636,382.00949961035917,Dois Irmãos - RS,Santa Rosa - RS
22050,315,39.0,0.191365079365079,231.29026999558516,Quitandinha - PR,Lages - SC
22051,95,217.0,0.191368421052632,51.80335323803197,São Lourenço - MG,Cruzeiro - SP
22052,950,4.0,0.191368421052632,682.8145672441254,Ipatinga - MG,Olímpia - SP
22053,2280,3.0,0.191390350877193,1524.0859835466613,Mariópolis - PR,Querência - MT
22054,3000,2.0,0.191393333333333,2135.8758934985817,Propriá - SE,Curitiba - PR
22055,215,14.0,0.191395348837209,129.1786575439373,Jussara - PR,Alto Paraíso - PR
22056,300,5.0,0.1914,199.07450512701132,Sorocaba - SP,Taguaí - SP
22057,425,35.0,0.191411764705882,292.24491234566653,Campina Grande - PB,Conceição - PB
22058,2700,3.0,0.191418518518519,2335.857545765966,Natal - RN,Cubatão - SP
22059,1515,28.0,0.191419141914191,643.6950979924615,Santarém - PA,Tailândia - PA
22060,2612,1.0,0.191424196018377,1840.1178352604124,Vilhena - RO,Francisco Sá - MG
22061,1500,10.0,0.191426666666667,1251.961887095135,Esplanada - BA,Patrocínio - MG
22062,2340,6.0,0.19142735042735,1916.6496968550932,Penaforte - CE,São Paulo - SP
22063,245,7.0,0.191428571428571,103.52588037699759,Nova Canaã - BA,Ubaitaba - BA
22064,70,4.0,0.191428571428571,27.470733940496434,Bonfim - MG,Itaguara - MG
22065,35,77.0,0.191428571428571,13.39939993199136,Jaguaraçu - MG,Timóteo - MG
22066,105,42.0,0.191428571428571,38.91861328720719,Jesuânia - MG,Pouso Alto - MG
22067,1920,58.0,0.191432291666667,1873.4933856557702,Gurupi - TO,Carazinho - RS
22068,300,14.0,0.191433333333333,283.334324060897,Peixe - TO,Uruaçu - GO
22069,1200,14.0,0.191433333333333,796.2738603486365,Gilbués - PI,Ipu - CE
22070,1020,7.0,0.191441176470588,864.0887358191553,Santo Estêvão - BA,Coronel Fabriciano - MG
22071,2760,3.0,0.191442028985507,2067.344765165633,Natal - RN,Três Corações - MG
22072,200,27.0,0.19145,115.85440621971995,Farol - PR,Mandaguari - PR
22073,620,2.0,0.191451612903226,385.5031981956629,Taquara - RS,Tenente Portela - RS
22074,1170,14.0,0.191452991452991,393.28384003628616,Sarandi - PR,Maracaju - MS
22075,657,2.0,0.191461187214612,543.2660655140883,Planura - MG,Ceres - GO
22076,410,7.0,0.191463414634146,279.2732301189694,Farroupilha - RS,Seberi - RS
22077,800,28.0,0.191475,518.6682414770113,Céu Azul - PR,Blumenau - SC
22078,825,13.0,0.191478787878788,626.680784088659,Zé Doca - MA,Picos - PI
22079,270,27.0,0.191481481481482,254.43979649806388,Caruaru - PE,Delmiro Gouveia - AL
22080,470,14.0,0.191489361702128,323.43917455648295,Rancharia - SP,Sertãozinho - SP
22081,240,59.0,0.1915,223.33417483428246,Amarante - PI,Eliseu Martins - PI
22082,40,329.0,0.1915,40.46367481110904,Itambé - BA,Itapetinga - BA
22083,1400,8.0,0.1915,923.4042911233784,Eldorado - MS,Cáceres - MT
22084,1705,6.0,0.191513196480938,937.1012713986142,Barro - CE,Correntina - BA
22085,740,14.0,0.191513513513514,560.9341545291209,Céu Azul - PR,Balneário Camboriú - SC
22086,1830,14.0,0.19151912568306,945.0925105839873,Porto Velho - RO,Colíder - MT
22087,590,21.0,0.191525423728814,448.44972831207764,Balsas - MA,Teresina - PI
22088,590,13.0,0.191525423728814,380.2514910658792,Ipatinga - MG,Barra Mansa - RJ
22089,1160,2.0,0.191525862068966,937.0160835375499,Salinas - MG,Rio Verde - GO
22090,490,14.0,0.191530612244898,398.08564141229675,Guaraciaba - SC,Naviraí - MS
22091,1260,34.0,0.191531746031746,1005.686879669636,Sidrolândia - MS,Sinop - MT
22092,130,61.0,0.191538461538462,65.14129235400569,Colatina - ES,Vila Valério - ES
22093,220,49.0,0.191545454545455,172.65806231549593,Jeremoabo - BA,Teofilândia - BA
22094,840,29.0,0.191547619047619,697.3086786901197,Presidente Prudente - SP,Carazinho - RS
22095,290,1.0,0.191551724137931,270.33683108322083,Jequié - BA,Pedra Azul - MG
22096,2510,14.0,0.191557768924303,1993.2922290352565,Luís Eduardo Magalhães - BA,Ijuí - RS
22097,930,51.0,0.191559139784946,1043.9877203573953,Barreiras - BA,Ribeirão Preto - SP
22098,1185,21.0,0.191561181434599,537.2002039792962,Parauapebas - PA,Placas - PA
22099,160,42.0,0.1915625,54.54831449195079,Jesuânia - MG,Passa Quatro - MG
22100,1660,1.0,0.191566265060241,1366.1504548722307,Casca - RS,Rondonópolis - MT
22101,70,7.0,0.191571428571429,32.898168630807426,Cafelândia - SP,Uru - SP
22102,960,7.0,0.191572916666667,618.5013723756823,Uberaba - MG,Aragarças - GO
22103,2160,11.0,0.191574074074074,1869.5795553921412,Carazinho - RS,Brasnorte - MT
22104,290,14.0,0.191586206896552,133.78330172318218,Cambé - PR,Telêmaco Borba - PR
22105,465,7.0,0.191591397849462,404.4663475794538,Uberlândia - MG,Marília - SP
22106,690,14.0,0.191594202898551,383.84437270368556,Lontra - MG,Brasília - DF
22107,1571,49.0,0.191597708465945,1114.3107865846648,Capanema - PA,Missão Velha - CE
22108,625,14.0,0.1916,472.84885958073534,Guaraniaçu - PR,Balneário Camboriú - SC
22109,125,45.0,0.1916,89.72709316213378,Iraí - RS,Sarandi - RS
22110,515,1.0,0.191611650485437,435.47642767846753,Araguari - MG,Marília - SP
22111,310,4.0,0.191612903225806,226.28183823726667,Nova Hartz - RS,Selbach - RS
22112,570,14.0,0.191614035087719,399.7700841227268,Clevelândia - PR,Florianópolis - SC
22113,80,49.0,0.191625,52.200107712541985,Araraquara - SP,Bocaina - SP
22114,1255,2.0,0.191633466135458,1090.0884560347963,Porto Nacional - TO,Barretos - SP
22115,2601,7.0,0.191633986928105,1769.7178855793672,Patos - PB,Perdões - MG
22116,660,21.0,0.191636363636364,498.1399381868239,Ibema - PR,Tijucas - SC
22117,2180,9.0,0.191637614678899,1538.650491916915,Belém - PA,Belo Jardim - PE
22118,960,13.0,0.191645833333333,734.2788949652945,Francisco Beltrão - PR,Paranaíba - MS
22119,2155,9.0,0.191647331786543,1455.8287116301087,Joinville - SC,Cáceres - MT
22120,1345,7.0,0.191657992565056,1074.4921911401732,Cianorte - PR,Uruaçu - GO
22121,2560,3.0,0.19166015625,1922.696712016756,Esplanada - BA,Curitiba - PR
22122,1800,7.0,0.191666666666667,761.330497588143,Ariquemes - RO,Alta Floresta - MT
22123,600,49.0,0.191666666666667,384.92823341037325,Altamira - PA,Itupiranga - PA
22124,720,35.0,0.191666666666667,259.9210607112702,Brasil Novo - PA,Santarém - PA
22125,60,42.0,0.191666666666667,65.94175451771221,Capanema - PA,Salinópolis - PA
22126,360,35.0,0.191666666666667,195.94333804589934,Curionópolis - PA,Araguaína - TO
22127,480,63.0,0.191666666666667,280.46679076456144,Parauapebas - PA,Porto Franco - MA
22128,1110,28.0,0.191666666666667,1084.6719177970047,Rurópolis - PA,Nova Mutum - MT
22129,600,42.0,0.191666666666667,430.2189558689566,Macapá - AP,Oiapoque - AP
22130,480,21.0,0.191666666666667,356.7827317890463,Miranorte - TO,Balsas - MA
22131,120,26.0,0.191666666666667,85.36425495334409,Palmeirópolis - TO,Formoso - GO
22132,480,63.0,0.191666666666667,685.2719519601715,Palmas - TO,Anápolis - GO
22133,60,189.0,0.191666666666667,70.15638451998312,Arari - MA,Santa Inês - MA
22134,240,7.0,0.191666666666667,152.59891398548612,Bacabeira - MA,Zé Doca - MA
22135,120,296.0,0.191666666666667,149.47475748720487,Grajaú - MA,Porto Franco - MA
22136,120,106.0,0.191666666666667,107.6643982819784,Itapecuru Mirim - MA,Urbano Santos - MA
22137,600,21.0,0.191666666666667,462.7979288218547,Maranhãozinho - MA,Teresina - PI
22138,600,15.0,0.191666666666667,483.8755813255147,Batalha - PI,Eliseu Martins - PI
22139,480,16.0,0.191666666666667,387.2920100800896,Curimatá - PI,Floriano - PI
22140,120,43.0,0.191666666666667,78.66925659610159,Dom Inocêncio - PI,São Raimundo Nonato - PI
22141,1200,3.0,0.191666666666667,749.186150535583,Caicó - RN,Irecê - BA
22142,60,84.0,0.191666666666667,45.946038979768005,Água Branca - PB,Princesa Isabel - PB
22143,60,84.0,0.191666666666667,39.08848105855896,Bananeiras - PB,Esperança - PB
22144,120,4.0,0.191666666666667,84.40758237438686,Campina Grande - PB,Nova Palmeira - PB
22145,60,16.0,0.191666666666667,38.95244510513616,Cubati - PB,Picuí - PB
22146,120,82.0,0.191666666666667,117.71787244724163,Diamante - PB,Patos - PB
22147,60,108.0,0.191666666666667,49.00558949779672,Imaculada - PB,Tavares - PB
22148,60,222.0,0.191666666666667,44.01221606239,João Pessoa - PB,Rio Tinto - PB
22149,180,39.0,0.191666666666667,141.0287426708971,Princesa Isabel - PB,Taperoá - PB
22150,120,92.0,0.191666666666667,88.55712679132228,Santa Luzia - PB,São Bentinho - PB
22151,180,28.0,0.191666666666667,119.25486882710557,Cupira - PE,Maceió - AL
22152,120,18.0,0.191666666666667,101.99066490217032,Garanhuns - PE,Itaíba - PE
22153,1080,7.0,0.191666666666667,884.430720992078,Recife - PE,Itabuna - BA
22154,60,140.0,0.191666666666667,39.676225081482904,Pacatuba - SE,Pirambu - SE
22155,600,6.0,0.191666666666667,460.0165052148408,Salgado - SE,Itabuna - BA
22156,120,7.0,0.191666666666667,120.54050438544908,Angical - BA,Luís Eduardo Magalhães - BA
22157,2280,7.0,0.191666666666667,1763.6125807846263,Barreiras - BA,Marmeleiro - PR
22158,240,4.0,0.191666666666667,180.47768160125236,Brumado - BA,Itiruçu - BA
22159,180,3.0,0.191666666666667,108.83930537001324,Brumado - BA,Jacaraci - BA
22160,2400,7.0,0.191666666666667,1639.8612555095292,Itapicuru - BA,Santos - SP
22161,120,49.0,0.191666666666667,120.83899207308065,Juazeiro - BA,Uauá - BA
22162,1200,4.0,0.191666666666667,993.3430579756466,Poções - BA,Uberaba - MG
22163,60,144.0,0.191666666666667,48.50149823763958,Belo Horizonte - MG,Capim Branco - MG
22164,720,2.0,0.191666666666667,542.3626033456068,Bom Despacho - MG,Goiânia - GO
22165,90,96.0,0.191666666666667,27.704666362448837,Candeias - MG,Cristais - MG
22166,120,14.0,0.191666666666667,34.23259735287931,Esmeraldas - MG,Sete Lagoas - MG
22167,30,18.0,0.191666666666667,14.854145796923628,Ibituruna - MG,Nazareno - MG
22168,60,372.0,0.191666666666667,73.67973501698616,Luz - MG,Nova Serrana - MG
22169,150,42.0,0.191666666666667,46.902064807101844,Olímpio Noronha - MG,Passa Quatro - MG
22170,840,7.0,0.191666666666667,559.6027866624862,Boituva - SP,Ubiratã - PR
22171,30,99.0,0.191666666666667,27.204386928071056,Engenheiro Coelho - SP,Mogi Mirim - SP
22172,90,15.0,0.191666666666667,54.0432165917241,Paiçandu - PR,Terra Boa - PR
22173,30,6.0,0.191666666666667,14.125504207492183,Alegria - RS,Chiapetta - RS
22174,60,48.0,0.191666666666667,33.96675780504528,Frederico Westphalen - RS,Planalto - RS
22175,120,20.0,0.191666666666667,64.23488506952923,Lagoa Vermelha - RS,Nova Prata - RS
22176,60,118.0,0.191666666666667,48.36798016476082,Pedro Osório - RS,Pelotas - RS
22177,60,515.0,0.191666666666667,44.04103663987844,Pelotas - RS,Rio Grande - RS
22178,60,139.0,0.191666666666667,48.309743544605944,São Leopoldo - RS,São Vendelino - RS
22179,60,42.0,0.191666666666667,91.13606469389363,Cáceres - MT,Lambari D'Oeste - MT
22180,60,42.0,0.191666666666667,33.875670303834426,Curvelândia - MT,Lambari D'Oeste - MT
22181,120,14.0,0.191666666666667,25.183064646264473,Denise - MT,Nova Olímpia - MT
22182,240,21.0,0.191666666666667,198.30444114015282,Ceres - GO,Formoso - GO
22183,60,273.0,0.191666666666667,57.40692169743529,Ceres - GO,Jaraguá - GO
22184,120,14.0,0.191666666666667,81.21652540289885,Inhumas - GO,Mossâmedes - GO
22185,360,42.0,0.191666666666667,299.22943957974866,Inhumas - GO,Mundo Novo - GO
22186,885,5.0,0.191683615819209,441.37588829055017,Tuparendi - RS,Eldorado - MS
22187,742,13.0,0.191684636118598,534.2572257197044,Cristino Castro - PI,Tauá - CE
22188,445,14.0,0.191685393258427,393.94565098223546,Jales - SP,Alto Taquari - MT
22189,640,21.0,0.1916875,410.36541646963207,Santos - SP,Balneário Camboriú - SC
22190,960,14.0,0.1916875,800.0229677667609,Ponta Grossa - PR,Catalão - GO
22191,195,14.0,0.191692307692308,76.80811766769685,Pomerode - SC,Tijucas - SC
22192,2103,7.0,0.191692819781265,1597.7119447804348,Araci - BA,Santos - SP
22193,3270,14.0,0.191697247706422,2285.050736441539,Cacoal - RO,Criciúma - SC
22194,2340,7.0,0.191717948717949,1874.8497750874324,Barreiras - BA,Erechim - RS
22195,145,14.0,0.191724137931034,96.92046305227389,Alpestre - RS,Pontão - RS
22196,840,14.0,0.19172619047619,706.5077455146584,Peritoró - MA,Salgueiro - PE
22197,965,20.0,0.191730569948187,660.3469650814903,Campo Mourão - PR,Coxim - MS
22198,930,15.0,0.191731182795699,615.7238791685587,Caratinga - MG,Campinas - SP
22199,790,14.0,0.19173417721519,510.45744939291114,Florianópolis - SC,Cruz Alta - RS
22200,1630,28.0,0.191736196319018,1257.3402212741867,Chapecó - SC,Jaciara - MT
22201,570,14.0,0.191736842105263,406.6031431751214,Araxá - MG,Araçatuba - SP
22202,2802,14.0,0.191738044254104,2157.430941935799,Vilhena - RO,Mantena - MG
22203,2890,4.0,0.191740484429066,1969.594064625791,Conceição - PB,São Paulo - SP
22204,950,14.0,0.191747368421053,803.7829208029893,Sarandi - RS,Sidrolândia - MS
22205,560,75.0,0.19175,621.4201970171696,Picos - PI,Caruaru - PE
22206,690,7.0,0.191753623188406,491.47656202424747,Luz - MG,Penápolis - SP
22207,1425,35.0,0.191761403508772,1062.5353861873675,Cacoal - RO,Coxim - MS
22208,315,16.0,0.191777777777778,285.07027129386887,Andradina - SP,Maringá - PR
22209,2835,3.0,0.191784832451499,1709.4666106635236,Panambi - RS,Ribeirão Cascalheira - MT
22210,1705,2.0,0.191788856304985,1248.4886492666378,Teófilo Otoni - MG,Maringá - PR
22211,1680,7.0,0.191791666666667,1076.8383101356128,Resende - RJ,Porto Alegre - RS
22212,340,18.0,0.191794117647059,112.81824031343885,Joaçaba - SC,Porto União - SC
22213,195,67.0,0.191794871794872,162.22998649320772,Campinas - SP,Tapiratiba - SP
22214,540,14.0,0.191796296296296,299.1459483070548,Rio Negro - PR,Erechim - RS
22215,384,28.0,0.191796875,263.87248814412646,Campina Grande - PB,Diamante - PB
22216,3450,14.0,0.1918,2438.475303387472,Jaru - RO,Criciúma - SC
22217,150,1.0,0.1918,128.2549389492683,Mundo Novo - BA,Serra Preta - BA
22218,525,7.0,0.191809523809524,362.1305521138785,Dois Irmãos - RS,Giruá - RS
22219,55,28.0,0.191818181818182,22.89122426347392,Alvinópolis - MG,Rio Doce - MG
22220,1485,16.0,0.191824915824916,1016.8725255061452,Xanxerê - SC,Rio Verde - GO
22221,230,42.0,0.191826086956522,102.36071993787105,São Lourenço - MG,Barra Mansa - RJ
22222,1530,7.0,0.191830065359477,1251.790746177954,São Desidério - BA,São Paulo - SP
22223,1650,14.0,0.191836363636364,1217.5090688911516,Balneário Camboriú - SC,Sonora - MS
22224,690,13.0,0.191840579710145,535.731664256087,Bom Despacho - MG,Penápolis - SP
22225,445,7.0,0.191842696629214,251.57742184706356,Cianorte - PR,Realeza - PR
22226,520,9.0,0.191846153846154,357.3884745614117,Iúna - ES,Volta Redonda - RJ
22227,1980,18.0,0.191848484848485,2009.4855980375587,Caruaru - PE,Jataí - GO
22228,2795,8.0,0.191849731663685,2066.1275221464616,Porto Velho - RO,Toledo - PR
22229,675,7.25,0.191851851851852,543.7608725134036,São Paulo - SP,Pitanga - PR
22230,70,70.0,0.191857142857143,56.13013161118585,Jequitaí - MG,Pirapora - MG
22231,172,119.0,0.191860465116279,153.98391816507134,Brasileira - PI,Teresina - PI
22232,2010,8.0,0.191870646766169,1563.2983647005253,Propriá - SE,Uberlândia - MG
22233,80,41.0,0.191875,33.32200889919903,Campos Gerais - MG,Coqueiral - MG
22234,990,14.0,0.191878787878788,645.7324147200544,Cristino Castro - PI,São Benedito - CE
22235,2325,2.0,0.191879569892473,1692.893411150636,Canindé - CE,Anápolis - GO
22236,335,84.0,0.191880597014925,188.97955028574344,Janiópolis - PR,Londrina - PR
22237,675,4.0,0.191881481481481,651.5354097356887,Frutal - MG,Ubiratã - PR
22238,960,5.0,0.191885416666667,509.02649877016927,Tucunduva - RS,Naviraí - MS
22239,830,2.0,0.19189156626506,709.6561765083655,São Carlos - SP,Jaraguá - GO
22240,280,82.0,0.191892857142857,179.87383851668272,Londrina - PR,Tapejara - PR
22241,95,26.0,0.191894736842105,38.481997181196085,Grão Pará - SC,Urussanga - SC
22242,705,7.0,0.191900709219858,544.894657530947,Araucária - PR,Ijuí - RS
22243,1620,28.0,0.191901234567901,1447.9182745096666,Barreiras - BA,Maringá - PR
22244,210,13.0,0.191904761904762,190.29882847407487,Oeiras - PI,Araripina - PE
22245,210,14.0,0.191904761904762,105.96594132885483,Muriaé - MG,Reduto - MG
22246,105,1.0,0.191904761904762,56.29001729211573,Joaçaba - SC,Barracão - RS
22247,640,18.0,0.19190625,502.0932790994375,Realeza - PR,São Leopoldo - RS
22248,570,13.0,0.191912280701754,400.100686795296,Cassilândia - MS,Pedra Preta - MT
22249,2710,13.0,0.191915129151292,2018.1163733116566,Aracaju - SE,Jaciara - MT
22250,360,14.0,0.191916666666667,266.15903799146713,Itapetinga - BA,Milagres - BA
22251,1030,16.0,0.191922330097087,914.4412800640955,Belo Horizonte - MG,Maringá - PR
22252,160,40.0,0.1919375,103.12634073334232,Resplendor - MG,João Neiva - ES
22253,530,35.0,0.191943396226415,613.2911991127091,Uberaba - MG,Alto Araguaia - MT
22254,205,64.0,0.191951219512195,164.17131663837074,Cruz Alta - RS,Iraí - RS
22255,2183,14.0,0.191951442968392,1596.8696060222449,Imbituba - SC,Cuiabá - MT
22256,1735,3.0,0.191953890489914,1318.1000533487431,Propriá - SE,Belo Horizonte - MG
22257,240,21.0,0.191958333333333,162.19102983889002,Pirapozinho - SP,Nova Londrina - PR
22258,1680,7.0,0.191964285714286,730.9844921237116,Jaru - RO,Carlinda - MT
22259,1120,66.0,0.191964285714286,935.2140998869563,Teresina - PI,Recife - PE
22260,330,28.0,0.191969696969697,244.34426867607615,Salto - SP,Sengés - PR
22261,957,22.0,0.191974921630094,946.7575703798608,Belo Horizonte - MG,Mineiros - GO
22262,455,21.0,0.191978021978022,338.19896306344924,Nova Hartz - RS,Seberi - RS
22263,2940,16.0,0.191982993197279,2362.639003822515,Fortaleza - CE,Osasco - SP
22264,1885,1.0,0.191989389920424,1498.7130982019219,Casca - RS,Cuiabá - MT
22265,1250,28.0,0.191992,1152.1392567923174,Carazinho - RS,Itumbiara - GO
22266,2625,13.0,0.192,1898.566514567585,Sobral - CE,Sinop - MT
22267,90,49.0,0.192,70.10895122113807,Marizópolis - PB,São Bentinho - PB
22268,75,28.0,0.192,60.92498813881235,Alagoinhas - BA,Candeias - BA
22269,300,14.0,0.192,237.15816497363767,Muniz Ferreira - BA,Planalto - BA
22270,75,242.0,0.192,49.65383181189384,Belo Horizonte - MG,Jaboticatubas - MG
22271,100,14.0,0.192,38.00772614578243,Itacambira - MG,Juramento - MG
22272,50,306.0,0.192,20.921857081246213,Barra Mansa - RJ,Rio Claro - RJ
22273,75,28.0,0.192,58.11972327966846,Braúna - SP,Parapuã - SP
22274,370,28.0,0.192,269.1459142449082,Itu - SP,Jaguariaíva - PR
22275,75,14.0,0.192,57.96692530461506,Paulicéia - SP,Presidente Epitácio - SP
22276,540,21.0,0.192,405.52181098365816,Cantagalo - PR,Tijucas - SC
22277,45,12.0,0.192,25.126732478614027,Carlópolis - PR,Quatiguá - PR
22278,200,28.0,0.192,111.20502204627748,Ibiporã - PR,Japira - PR
22279,70,13.0,0.192,45.09146784565518,Pato Branco - PR,Verê - PR
22280,50,26.0,0.192,29.253797494928886,Palmitos - SC,Planalto Alegre - SC
22281,75,10.0,0.192,40.68438597900803,Itaporã - MS,Rio Brilhante - MS
22282,135,56.0,0.192,84.89844525707858,Bonfinópolis - GO,Orizona - GO
22283,405,15.0,0.192024691358025,269.4608105216792,Prudentópolis - PR,Blumenau - SC
22284,360,35.0,0.192027777777778,295.86269401739014,Anápolis - GO,Formoso - GO
22285,1835,42.0,0.192032697547684,1542.1013240784357,Serrinha - BA,São Paulo - SP
22286,900,14.0,0.192033333333333,670.4664712922182,Santa Inês - MA,Campos Sales - CE
22287,1234,2.0,0.192042139384117,1111.8574682154801,Alvorada - TO,Rio Claro - SP
22288,220,88.0,0.192045454545455,142.478834000863,Mogi Mirim - SP,Santo André - SP
22289,948,2.0,0.19204641350211,811.2321547062514,Araraquara - SP,Uruaçu - GO
22290,829,10.0,0.19205066344994,692.559244662349,Boa Viagem - CE,Capim Grosso - BA
22291,390,42.0,0.192051282051282,301.38794797350243,Doverlândia - GO,Trindade - GO
22292,1945,21.0,0.192051413881748,1348.1671507804137,Marechal Cândido Rondon - PR,Comodoro - MT
22293,190,7.0,0.192052631578947,161.7681655978245,Dirceu Arcoverde - PI,Casa Nova - BA
22294,1200,7.0,0.192058333333333,876.9673804822431,Bom Despacho - MG,Campo Mourão - PR
22295,160,14.0,0.1920625,101.51267610759498,Teodoro Sampaio - SP,Maringá - PR
22296,1260,15.0,0.192063492063492,1239.8106171764489,Palmas - TO,Aracaju - SE
22297,2520,1.0,0.192063492063492,2010.4914645470037,Recife - PE,Taubaté - SP
22298,654,15.0,0.192064220183486,588.2751124635657,Urandi - BA,Belo Horizonte - MG
22299,580,14.0,0.192068965517241,428.6965782070689,Blumenau - SC,Venâncio Aires - RS
22300,1294,26.0,0.192071097372488,1121.183508312126,Peritoró - MA,Recife - PE
22301,385,28.0,0.192077922077922,316.6159712909441,Parapuã - SP,Ribeirão Preto - SP
22302,1505,7.0,0.192079734219269,1154.584768657492,Jeremoabo - BA,Vitória - ES
22303,120,28.0,0.192083333333333,52.78366831696968,Três Rios - RJ,Valença - RJ
22304,240,30.0,0.192083333333333,179.48099614338705,Passa Sete - RS,São Leopoldo - RS
22305,2745,13.0,0.19208378870674,1495.8834432917236,Seabra - BA,Sinop - MT
22306,2710,5.0,0.192084870848708,1947.5926430549791,Mossoró - RN,Perdões - MG
22307,350,6.0,0.192085714285714,328.96877299745296,Castilho - SP,Campo Grande - MS
22308,330,3.0,0.192090909090909,188.13859712286174,Iguatu - CE,Trindade - PE
22309,325,42.0,0.192092307692308,198.12942202326033,Jesuítas - PR,Mandaguari - PR
22310,205,13.0,0.19209756097561,154.33439947317282,Chapecó - SC,Marau - RS
22311,200,21.0,0.1921,213.93248494538736,Natividade - TO,Luís Eduardo Magalhães - BA
22312,2940,7.0,0.192102040816326,2088.7732587776954,Vilhena - RO,Imbituba - SC
22313,190,39.0,0.192105263157895,139.64037722209835,Presidente Médici - RO,Seringueiras - RO
22314,380,14.0,0.192105263157895,255.44675992910354,Barro Duro - PI,Nova Santa Rita - PI
22315,2280,2.0,0.192105263157895,1547.814286385837,Icó - CE,Vitória - ES
22316,465,21.0,0.19210752688172,467.04576130784284,Aragarças - GO,Brasília - DF
22317,270,42.0,0.192111111111111,279.9075691780984,Birigui - SP,Água Clara - MS
22318,1160,7.0,0.192112068965517,680.9032617415261,Penápolis - SP,Chapecó - SC
22319,1760,7.0,0.192119318181818,1431.499093308234,Porto União - SC,Posse - GO
22320,1080,14.0,0.19212962962963,771.4505995594045,Araçuaí - MG,Ribeirão Preto - SP
22321,220,186.0,0.192136363636364,197.0710640490541,Retirolândia - BA,Salvador - BA
22322,865,2.0,0.192138728323699,613.788538185249,Campinas - SP,Videira - SC
22323,140,21.0,0.192142857142857,102.62381429347671,Crisópolis - BA,Pojuca - BA
22324,70,49.0,0.192142857142857,43.63003361842997,Guará - SP,Igarapava - SP
22325,70,60.0,0.192142857142857,48.55461095903214,Garibaldi - RS,Lajeado - RS
22326,135,26.0,0.192148148148148,61.5852845872126,Santa Terezinha - SC,Trombudo Central - SC
22327,3000,14.0,0.19215,2090.605421748615,Vilhena - RO,Tubarão - SC
22328,255,49.0,0.192156862745098,243.1574834270244,Dom Expedito Lopes - PI,Teresina - PI
22329,510,14.0,0.192156862745098,413.1723378779093,Cabrobó - PE,Gravatá - PE
22330,2756,38.0,0.192158925979681,2102.261339979264,Porto Velho - RO,Cascavel - PR
22331,60,26.0,0.192166666666667,20.77617379875365,Grão Pará - SC,Orleans - SC
